User_Age,User_Gender,User_Marital_Status,User_City_Category,User_Stay,User_Favourite_Category,User_Favourite_Category_Ratio,User_Favourite_Product,User_Favourite_Product_Ratio,User_Favourite_Subcategory,User_Favourite_Subcategory_Ratio,User_Purchase_Std,Purchase_Avg
55+,F,1,C,2,4,0.1875,P00019881,0.0625,18.0,0.1875,7825.660865596806,5758.875
51-55,F,1,C,1,3,0.3076923076923077,P00027739,0.07692307692307693,40.0,0.15384615384615385,10560.129043257777,8214.076923076924
36-45,M,1,A,3,3,0.1956521739130435,P00071397,0.043478260869565216,14.0,0.08695652173913043,9736.791535054115,11942.739130434782
55+,F,1,C,4,12,0.13043478260869565,P00000101,0.021739130434782608,20.0,0.08695652173913043,7198.747410500889,7627.173913043478
46-50,F,1,C,2,5,0.17647058823529413,P00000549,0.058823529411764705,40.0,0.17647058823529413,2844.0350723306947,1778.3529411764705
36-45,M,0,A,4,19,0.17073170731707318,P00027480,0.04878048780487805,21.0,0.12195121951219512,8713.873062396593,14314.951219512195
46-50,F,1,B,5+,14,0.2,P00055511,0.2,30.0,0.2,6377.815970407187,7226.466666666666
46-50,M,1,B,5+,1,0.09523809523809523,P00006469,0.023809523809523808,9.0,0.07142857142857142,8166.596908374947,7350.0952380952385
26-35,M,0,A,5+,12,0.14,P00062718,0.04,9.0,0.08,5700.982461123768,7300.28
36-45,M,0,A,5+,12,0.16,P00057930,0.04,7.0,0.06,6423.487876535613,6752.3
0-17,M,0,A,1,4,0.17647058823529413,P00005394,0.058823529411764705,16.0,0.11764705882352941,5622.184296579568,3646.470588235294
46-50,F,1,B,4,3,0.26666666666666666,P00001575,0.03333333333333333,35.0,0.13333333333333333,9409.888108646212,11701.3
36-45,F,1,B,4,5,0.23076923076923078,P00005627,0.07692307692307693,24.0,0.15384615384615385,10276.880658259224,6395.307692307692
55+,F,1,C,5+,20,0.1891891891891892,P00082828,0.05405405405405406,42.0,0.08108108108108109,9799.646930040564,14781.864864864865
36-45,M,1,A,5+,3,0.1794871794871795,P00092156,0.05128205128205128,7.0,0.10256410256410256,9359.161338325946,11579.871794871795
18-25,M,0,A,2,5,0.3076923076923077,P00006213,0.07692307692307693,7.0,0.15384615384615385,6212.7011188618835,3308.230769230769
36-45,M,1,A,2,3,0.13953488372093023,P00000947,0.023255813953488372,36.0,0.16279069767441862,10407.448472707942,11161.953488372093
36-45,M,1,A,3,3,0.2,P00032596,0.04,18.0,0.1,9177.380664082175,10883.94
18-25,M,0,A,1,4,0.21428571428571427,P00001457,0.07142857142857142,12.0,0.14285714285714285,3310.7690990874808,2645.785714285714
55+,F,1,C,2,10,0.17647058823529413,P00013845,0.058823529411764705,6.0,0.17647058823529413,7391.5557797792635,4563.705882352941
18-25,M,0,A,2,15,0.21052631578947367,P00010231,0.05263157894736842,16.0,0.15789473684210525,6781.744009251421,3823.157894736842
55+,F,1,C,4,12,0.15555555555555556,P00002274,0.022222222222222223,7.0,0.06666666666666667,6901.103609370948,7972.533333333334
55+,F,1,C,3,10,0.26666666666666666,P00008010,0.06666666666666667,36.0,0.13333333333333333,5108.318782236713,2713.733333333333
46-50,M,1,B,4,12,0.125,P00085727,0.041666666666666664,24.0,0.08333333333333333,5402.653546706903,5165.125
36-45,M,0,B,2,5,0.3,P00000610,0.1,24.0,0.2,3089.2354321992934,2432.0
26-35,M,0,A,5+,12,0.12244897959183673,P00003708,0.02040816326530612,36.0,0.10204081632653061,5980.792494782464,5731.734693877551
36-45,M,0,B,2,17,0.25,P00003448,0.0625,20.0,0.125,7852.843850054152,4964.5
18-25,M,0,A,1,15,0.25,P00000795,0.08333333333333333,4.0,0.16666666666666666,3080.9883105420845,1514.3333333333333
26-35,M,0,A,4,3,0.18,P00036138,0.04,44.0,0.08,10447.082785863902,12533.2
51-55,F,1,C,5+,17,0.21428571428571427,P00002387,0.07142857142857142,5.0,0.07142857142857142,10389.796959644464,7627.357142857143
46-50,M,1,B,4,3,0.13636363636363635,P00036068,0.045454545454545456,10.0,0.09090909090909091,6279.219842659789,5989.931818181818
26-35,M,0,B,1,10,0.2,P00000947,0.05,18.0,0.15,6946.155222021823,4518.5
18-25,M,0,A,1,4,0.3333333333333333,P00001575,0.08333333333333333,20.0,0.25,7262.9081807788425,3693.1666666666665
51-55,F,1,B,5+,3,0.125,P00000936,0.025,40.0,0.1,5531.329472498753,5147.9
46-50,F,1,C,2,15,0.16666666666666666,P00004911,0.05555555555555555,12.0,0.16666666666666666,6151.44912121117,3288.9444444444443
55+,F,1,C,1,16,0.2,P00007161,0.06666666666666667,7.0,0.06666666666666667,9523.701942797143,8514.466666666667
55+,F,1,C,2,17,0.25,P00007992,0.08333333333333333,4.0,0.25,6063.075074255687,3136.5833333333335
46-50,M,1,B,4,3,0.2,P00091180,0.06666666666666667,7.0,0.1,9779.757561341727,10390.8
36-45,F,1,B,1,17,0.25,P00000953,0.0625,16.0,0.125,5693.806459654209,3592.0
26-35,M,0,B,1,4,0.2,P00016126,0.1,12.0,0.2,5739.681935632168,5914.5
55+,F,1,C,3,12,0.125,P00000070,0.025,28.0,0.1,6972.251223416716,7513.575
36-45,M,1,A,4,3,0.16666666666666666,P00096539,0.05555555555555555,35.0,0.1111111111111111,9737.393297742505,12019.777777777777
26-35,M,0,A,3,11,0.2,P00003492,0.022222222222222223,40.0,0.08888888888888889,7188.777662426205,7999.644444444444
0-17,M,0,A,1,5,0.3,P00024740,0.1,42.0,0.2,2267.147206415048,1507.3
46-50,F,1,B,5+,9,0.3125,P00000148,0.0625,20.0,0.1875,4542.869621267303,8059.5625
36-45,M,0,A,2,18,0.1276595744680851,P00096841,0.0425531914893617,42.0,0.1276595744680851,10387.242312226763,11821.872340425532
0-17,M,0,A,2,4,0.15384615384615385,P00018406,0.07692307692307693,6.0,0.07692307692307693,8279.176725762669,7054.615384615385
36-45,M,1,A,3,18,0.20930232558139536,P00043389,0.046511627906976744,10.0,0.11627906976744186,10157.932118313538,13206.720930232557
46-50,M,1,B,4,1,0.10416666666666667,P00062316,0.041666666666666664,18.0,0.10416666666666667,7922.699004503292,8003.125
55+,F,1,C,1,13,0.2,P00043044,0.04,42.0,0.12,9262.125357208952,14144.7
36-45,M,1,A,2,3,0.18604651162790697,P00000947,0.023255813953488372,14.0,0.09302325581395349,9589.153918324831,13535.813953488372
26-35,M,0,A,1,3,0.17073170731707318,P00003982,0.024390243902439025,20.0,0.14634146341463414,9850.828252103425,13108.439024390244
26-35,M,0,A,4,3,0.1891891891891892,P00096342,0.05405405405405406,30.0,0.08108108108108109,9022.263489028983,9645.081081081082
18-25,M,0,A,2,10,0.1875,P00000518,0.0625,9.0,0.125,8643.76012315628,7601.5
36-45,M,1,A,4,3,0.17777777777777778,P00000404,0.044444444444444446,14.0,0.06666666666666667,9969.269194870703,11203.244444444445
0-17,M,0,A,2,17,0.2,P00007851,0.06666666666666667,4.0,0.13333333333333333,4806.320874887667,3133.0666666666666
26-35,M,0,A,3,13,0.15555555555555556,P00014365,0.044444444444444446,21.0,0.06666666666666667,8856.41970333476,12348.755555555555
18-25,M,0,A,5+,16,0.3,P00030955,0.1,32.0,0.2,2732.9411832513174,1817.2
18-25,M,0,A,4,8,0.2,P00086305,0.1,30.0,0.15,2972.8168619571643,5379.9
36-45,M,1,A,1,3,0.16129032258064516,P00001802,0.03225806451612903,40.0,0.0967741935483871,9087.406687456316,10659.645161290322
55+,F,1,C,5+,9,0.1111111111111111,P00079735,0.044444444444444446,9.0,0.1111111111111111,6002.331673456725,7602.066666666667
36-45,M,1,A,4,3,0.22448979591836735,P00000070,0.02040816326530612,40.0,0.08163265306122448,9819.230310266401,11644.775510204081
46-50,M,1,A,4,3,0.26666666666666666,P00016119,0.044444444444444446,42.0,0.08888888888888889,7934.78392276753,7947.311111111111
51-55,F,1,B,5+,12,0.18181818181818182,P00068387,0.045454545454545456,35.0,0.06818181818181818,8245.665318673122,7127.681818181818
46-50,F,1,B,2,3,0.18604651162790697,P00004752,0.023255813953488372,15.0,0.06976744186046512,9540.533018835973,11855.953488372093
26-35,M,0,A,5+,11,0.14893617021276595,P00000215,0.02127659574468085,18.0,0.06382978723404255,6715.560515336946,7569.446808510638
51-55,F,1,C,1,3,0.125,P00001802,0.0625,4.0,0.125,6107.984543475312,3978.125
36-45,M,0,A,4,3,0.15555555555555556,P00052838,0.044444444444444446,30.0,0.08888888888888889,9676.245966804534,10372.111111111111
51-55,F,1,B,5+,3,0.13043478260869565,P00056859,0.043478260869565216,20.0,0.06521739130434782,8513.199600058417,11747.239130434782
46-50,M,1,A,1,3,0.11627906976744186,P00001575,0.023255813953488372,40.0,0.11627906976744186,10134.961110262524,12367.767441860466
36-45,M,0,A,5+,3,0.17391304347826086,P00040834,0.043478260869565216,30.0,0.10869565217391304,7903.923773566992,8226.782608695652
46-50,F,1,B,3,19,0.13953488372093023,P00001398,0.023255813953488372,30.0,0.09302325581395349,8563.966656696532,10045.232558139534
55+,F,1,C,2,15,0.21428571428571427,P00005606,0.07142857142857142,20.0,0.14285714285714285,7543.055350948482,4984.214285714285
51-55,F,1,B,3,12,0.2,P00010770,0.02857142857142857,7.0,0.08571428571428572,8840.93612880522,9870.314285714287
0-17,M,0,A,1,4,0.1875,P00004622,0.0625,36.0,0.1875,6493.653606599292,4733.3125
36-45,M,1,A,5+,10,0.12903225806451613,P00000947,0.03225806451612903,27.0,0.0967741935483871,7818.854201595426,6824.322580645161
26-35,M,0,A,1,10,0.15,P00011935,0.05,20.0,0.15,9870.476067012862,6869.0
46-50,F,1,B,5+,3,0.1,P00056964,0.04,42.0,0.1,9362.43325942262,10567.44
26-35,M,0,A,5+,20,0.175,P00024091,0.05,20.0,0.1,9505.766019524608,13376.85
51-55,F,1,B,4,3,0.23404255319148937,P00043318,0.0425531914893617,36.0,0.10638297872340426,8095.818333405931,9476.234042553191
26-35,M,0,A,4,11,0.16,P00000148,0.02,18.0,0.1,5685.5948042363325,6742.74
36-45,M,1,A,2,3,0.17777777777777778,P00031009,0.044444444444444446,42.0,0.08888888888888889,8918.43681002133,11255.844444444445
46-50,F,1,B,5+,3,0.16666666666666666,P00048169,0.041666666666666664,10.0,0.0625,9158.06184627194,12694.166666666666
55+,F,1,C,5+,3,0.16666666666666666,P00000221,0.023809523809523808,42.0,0.14285714285714285,5445.882844965704,6355.547619047619
36-45,M,1,A,3,20,0.23255813953488372,P00043389,0.046511627906976744,20.0,0.09302325581395349,10207.428159765139,13603.488372093023
55+,F,1,C,4,3,0.16279069767441862,P00069589,0.046511627906976744,35.0,0.09302325581395349,8610.718946089768,10070.60465116279
51-55,F,1,C,1,10,0.29411764705882354,P00008353,0.058823529411764705,10.0,0.11764705882352941,3564.1684844145793,2941.8823529411766
51-55,F,1,C,2,10,0.2222222222222222,P00000573,0.05555555555555555,12.0,0.1111111111111111,4947.3130850430225,4020.0555555555557
26-35,M,0,A,1,13,0.15151515151515152,P00006347,0.030303030303030304,7.0,0.06060606060606061,8418.153393969127,10136.757575757576
36-45,M,0,A,5+,12,0.14285714285714285,P00078595,0.047619047619047616,27.0,0.09523809523809523,8064.196749981724,8043.738095238095
36-45,M,1,A,4,8,0.13953488372093023,P00000148,0.023255813953488372,10.0,0.06976744186046512,7845.8715712195335,8212.046511627907
36-45,M,0,A,5+,3,0.14285714285714285,P00089394,0.04081632653061224,36.0,0.10204081632653061,7584.815545304483,6497.65306122449
36-45,M,0,B,4,17,0.2222222222222222,P00001457,0.05555555555555555,12.0,0.2222222222222222,5662.49046371241,3714.3888888888887
51-55,F,1,C,3,3,0.1875,P00000070,0.0625,20.0,0.125,4105.0006557043735,6835.875
18-25,M,0,A,1,2,0.3,P00004622,0.1,18.0,0.2,7790.413759515244,4848.9
26-35,M,0,A,2,10,0.16666666666666666,P00002815,0.023809523809523808,35.0,0.07142857142857142,10251.86661468856,9227.5
51-55,F,1,B,5+,19,0.14285714285714285,P00028582,0.04081632653061224,20.0,0.10204081632653061,8231.03305854644,9915.448979591836
46-50,M,1,B,4,3,0.15217391304347827,P00054120,0.043478260869565216,7.0,0.08695652173913043,6256.433507851279,6481.369565217391
36-45,M,1,A,4,3,0.14285714285714285,P00000101,0.023809523809523808,40.0,0.09523809523809523,9209.405821231863,12359.07142857143
55+,F,1,C,3,3,0.16326530612244897,P00000148,0.02040816326530612,27.0,0.08163265306122448,9888.342946084938,12212.224489795919
46-50,F,1,B,5+,18,0.16129032258064516,P00053512,0.0967741935483871,44.0,0.12903225806451613,9398.208625349374,11918.967741935483
51-55,F,1,C,4,12,0.14634146341463414,P00008016,0.024390243902439025,20.0,0.0975609756097561,6155.184926587324,6658.658536585366
36-45,F,1,B,1,12,0.25,P00017122,0.08333333333333333,21.0,0.16666666666666666,4564.541843649178,7032.666666666667
55+,F,1,C,2,5,0.16666666666666666,P00006172,0.05555555555555555,18.0,0.2222222222222222,6557.573309725048,4117.777777777777
46-50,M,1,B,5+,8,0.12244897959183673,P00035105,0.04081632653061224,10.0,0.10204081632653061,4524.530197545751,4863.306122448979
26-35,M,0,A,2,10,0.2727272727272727,P00008604,0.09090909090909091,44.0,0.18181818181818182,8581.341320245074,3883.3636363636365
55+,F,1,C,2,3,0.1836734693877551,P00037299,0.04081632653061224,40.0,0.08163265306122448,10588.396491934374,11736.020408163266
36-45,M,1,A,3,3,0.16,P00000101,0.02,20.0,0.08,10265.400100575622,12339.14
46-50,F,1,B,2,5,0.21052631578947367,P00000205,0.05263157894736842,42.0,0.21052631578947367,7384.463992077718,5227.315789473684
36-45,F,1,B,2,10,0.21052631578947367,P00012080,0.05263157894736842,8.0,0.10526315789473684,7855.71611567389,4676.368421052632
51-55,F,1,B,4,3,0.125,P00066889,0.041666666666666664,36.0,0.08333333333333333,7665.461306109436,8698.666666666666
46-50,M,1,A,5+,3,0.20833333333333334,P00091005,0.041666666666666664,44.0,0.08333333333333333,9223.22062811445,12415.604166666666
51-55,F,1,C,5+,10,0.19047619047619047,P00091112,0.047619047619047616,20.0,0.09523809523809523,10369.50006805729,11662.404761904761
26-35,M,0,B,1,16,0.21052631578947367,P00001976,0.05263157894736842,44.0,0.15789473684210525,6678.827258123963,5121.894736842105
46-50,M,1,B,4,3,0.12,P00000105,0.02,36.0,0.08,7047.832983641577,7079.7
26-35,M,0,A,2,3,0.16279069767441862,P00094639,0.046511627906976744,28.0,0.09302325581395349,8383.530983934068,10845.162790697674
46-50,M,1,B,5+,8,0.11363636363636363,P00000526,0.022727272727272728,36.0,0.11363636363636363,5993.874564232618,6317.818181818182
18-25,M,0,A,4,10,0.17647058823529413,P00001575,0.11764705882352941,16.0,0.11764705882352941,7834.983709957164,5962.117647058823
55+,F,1,C,1,3,0.14893617021276595,P00024477,0.0425531914893617,28.0,0.10638297872340426,9618.870861313375,11593.489361702128
55+,F,1,C,4,3,0.16,P00005818,0.02,20.0,0.1,6209.300306173386,6241.44
36-45,F,1,B,5+,17,0.3333333333333333,P00085051,0.1111111111111111,28.0,0.1111111111111111,6234.1485154284155,3281.222222222222
36-45,M,1,A,5+,3,0.13953488372093023,P00004898,0.046511627906976744,21.0,0.13953488372093023,9869.044565267159,12237.186046511628
51-55,F,1,B,4,12,0.1276595744680851,P00000238,0.02127659574468085,9.0,0.0851063829787234,5303.815277921421,5704.617021276596
51-55,F,1,C,5+,10,0.12244897959183673,P00006684,0.02040816326530612,12.0,0.061224489795918366,4889.948787866719,5539.65306122449
26-35,M,0,A,2,3,0.16129032258064516,P00005818,0.03225806451612903,21.0,0.0967741935483871,10288.959496386386,15921.58064516129
0-17,M,0,A,1,5,0.2631578947368421,P00005394,0.05263157894736842,36.0,0.15789473684210525,6799.933401376656,3549.4736842105262
51-55,F,1,B,4,3,0.15,P00060834,0.05,7.0,0.075,7487.3960245338385,6125.55
51-55,F,1,B,3,3,0.16,P00043044,0.04,14.0,0.06,8593.501852930884,9924.16
26-35,M,0,A,3,3,0.11904761904761904,P00000105,0.023809523809523808,7.0,0.07142857142857142,9512.620679203557,12438.642857142857
46-50,M,1,A,5+,3,0.17391304347826086,P00000101,0.021739130434782608,7.0,0.06521739130434782,10248.760398543976,9904.934782608696
36-45,F,1,B,1,5,0.16666666666666666,P00008627,0.05555555555555555,40.0,0.16666666666666666,8273.734758435343,4499.166666666667
36-45,M,1,A,1,19,0.1875,P00000101,0.03125,26.0,0.09375,8994.787423970583,10899.1875
55+,F,1,C,3,13,0.11363636363636363,P00003063,0.022727272727272728,35.0,0.09090909090909091,9525.006417487142,10460.84090909091
46-50,F,1,B,3,14,0.25,P00000148,0.0625,20.0,0.1875,9106.108103904762,9740.0
46-50,F,1,B,3,3,0.175,P00000337,0.025,4.0,0.075,10039.259170619702,11388.15
55+,F,1,C,4,12,0.13636363636363635,P00001409,0.045454545454545456,10.0,0.06818181818181818,7088.51772480564,7503.0
36-45,M,1,A,5+,3,0.16326530612244897,P00000101,0.02040816326530612,18.0,0.061224489795918366,3732.08964726252,4578.897959183673
55+,F,1,C,1,11,0.1951219512195122,P00000070,0.024390243902439025,10.0,0.0975609756097561,6221.500737607348,6357.1463414634145
51-55,F,1,C,4,11,0.13636363636363635,P00079290,0.045454545454545456,36.0,0.13636363636363635,8261.556787421909,7534.772727272727
36-45,M,0,B,1,1,0.18181818181818182,P00018831,0.09090909090909091,24.0,0.18181818181818182,2919.8881983577885,2953.090909090909
55+,F,1,C,2,19,0.23333333333333334,P00091846,0.06666666666666667,21.0,0.1,9277.114858246796,11516.9
36-45,M,1,B,3,12,0.25,P00013131,0.08333333333333333,8.0,0.16666666666666666,3611.73752779697,5483.166666666667
51-55,F,1,C,4,3,0.20930232558139536,P00000105,0.023255813953488372,21.0,0.11627906976744186,6330.507618393155,6380.767441860465
36-45,M,0,A,1,3,0.10869565217391304,P00013089,0.043478260869565216,28.0,0.08695652173913043,9113.825846980077,9905.826086956522
46-50,F,1,B,4,3,0.18421052631578946,P00001409,0.02631578947368421,30.0,0.10526315789473684,8544.60393787752,9268.368421052632
46-50,M,1,B,1,3,0.10204081632653061,P00073478,0.04081632653061224,7.0,0.08163265306122448,7731.568502257615,7331.510204081633
26-35,M,0,A,4,11,0.42857142857142855,P00002264,0.07142857142857142,28.0,0.21428571428571427,7664.75940426539,8946.42857142857
26-35,M,0,A,2,6,0.4,P00009159,0.1,27.0,0.2,6002.786713037723,9181.9
26-35,M,0,A,4,3,0.15217391304347827,P00005627,0.043478260869565216,14.0,0.13043478260869565,10444.573734002941,13853.217391304348
26-35,M,0,A,5+,3,0.22727272727272727,P00003658,0.045454545454545456,36.0,0.09090909090909091,9969.4308075927,10663.977272727272
51-55,F,1,B,4,12,0.14634146341463414,P00001383,0.024390243902439025,18.0,0.0975609756097561,7459.354149525868,6829.8536585365855
51-55,F,1,B,5+,16,0.18604651162790697,P00000518,0.023255813953488372,24.0,0.09302325581395349,6753.086346863552,6675.488372093023
36-45,M,1,A,2,13,0.21875,P00077940,0.09375,11.0,0.09375,10298.184283273342,14346.875
36-45,M,1,A,2,19,0.23076923076923078,P00046817,0.05128205128205128,20.0,0.1282051282051282,9451.32601497248,13361.923076923076
51-55,F,1,B,3,10,0.1282051282051282,P00082670,0.05128205128205128,10.0,0.10256410256410256,8364.678288278441,8417.76923076923
46-50,F,1,B,1,9,0.21428571428571427,P00000925,0.07142857142857142,6.0,0.07142857142857142,6661.8000755991425,8152.642857142857
46-50,M,1,B,4,1,0.14634146341463414,P00077787,0.04878048780487805,36.0,0.07317073170731707,5911.085954559881,5708.292682926829
55+,F,1,C,4,3,0.20408163265306123,P00000148,0.04081632653061224,27.0,0.10204081632653061,8003.504603533101,7720.244897959184
26-35,M,0,A,3,3,0.13333333333333333,P00000148,0.022222222222222223,27.0,0.1111111111111111,7335.033195341905,7053.577777777778
46-50,M,1,B,5+,13,0.21951219512195122,P00038249,0.04878048780487805,40.0,0.12195121951219512,9008.850078144702,12578.658536585366
46-50,M,1,A,1,16,0.125,P00003492,0.025,36.0,0.075,10247.577297048038,10275.05
26-35,M,0,B,2,4,0.45454545454545453,P00001790,0.09090909090909091,6.0,0.18181818181818182,1950.383113880217,1011.9090909090909
51-55,F,1,C,1,20,0.125,P00013748,0.041666666666666664,28.0,0.08333333333333333,9948.881839212914,11444.645833333334
36-45,M,0,B,1,5,0.1875,P00006098,0.0625,7.0,0.125,5958.631845202946,3332.5
51-55,F,1,B,4,3,0.14893617021276595,P00000573,0.02127659574468085,10.0,0.1276595744680851,6700.446625248076,6749.021276595745
55+,F,1,C,5+,3,0.13953488372093023,P00000215,0.023255813953488372,9.0,0.11627906976744186,7091.7639357870785,8046.604651162791
51-55,F,1,B,5+,3,0.18181818181818182,P00000573,0.022727272727272728,20.0,0.09090909090909091,10595.425300382383,11318.772727272728
46-50,M,1,B,4,12,0.14285714285714285,P00000925,0.023809523809523808,30.0,0.09523809523809523,5975.1088133196745,5536.714285714285
55+,F,1,C,1,5,0.18181818181818182,P00000404,0.09090909090909091,10.0,0.18181818181818182,10911.88684042232,8671.272727272728
18-25,M,0,A,3,4,0.18181818181818182,P00024486,0.09090909090909091,6.0,0.09090909090909091,7228.752731595227,6331.636363636364
55+,F,1,C,1,2,0.11904761904761904,P00041118,0.047619047619047616,9.0,0.11904761904761904,5240.139565128099,6173.857142857143
36-45,M,0,A,5+,3,0.1276595744680851,P00072407,0.0425531914893617,20.0,0.0851063829787234,5642.033239110732,5740.808510638298
36-45,M,0,B,2,5,0.17647058823529413,P00004898,0.058823529411764705,16.0,0.11764705882352941,4962.700150060627,4786.176470588235
26-35,M,0,A,3,16,0.3,P00018089,0.1,18.0,0.2,6275.71934876349,4182.3
